availability,description,image,name,price,price_currency,sku,url
InStock,Short biker deportivo en color negro con pretina ancha para mayor comodidad y soporte. Su diseño brinda comodidad por su compresión.,"[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw02a8ed11/images/Enero 2024/3076248_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwffe9ce33/images/Enero 2024/3076248_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc64fda5d/images/Enero 2024/3076248_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw109de166/images/Enero 2024/3076248_D.jpg""]",Short Deportivo,299.0,MXN,3076248,https://www.cyamoda.com/short-deportivo/3076248.html
InStock,"Playera crop, manga corta, cuello redondo, color café, corte holgado.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw26a4cc64/images/Abril 2024/3089118_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw8840c9df/images/Abril 2024/3089118_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwbb9a4abd/images/Abril 2024/3089118_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw99d452f4/images/Abril 2024/3089118_D.jpg""]",Playera Crop Manga Corta,129.0,MXN,3089118,https://www.cyamoda.com/playera-crop-manga-corta/3089118.html
InStock,"Tenis de lona, tipo bota, horma redonda, forro textil, corte sintético, cierre mediante aguejetas, color beige.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwfbdd7a5e/images/Enero 2024/3076279_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw27eddc9d/images/Enero 2024/3076279_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw96e72d21/images/Enero 2024/3076279_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw082a2a3e/images/Enero 2024/3076279_D.jpg""]",Tenis Tipo Bota,399.0,MXN,3076279,https://www.cyamoda.com/tenis-tipo-bota/3076279.html
InStock,"Crop top bandeau de tirantes, tejido de rib, color negro.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwd95c28fe/images/Enero 2024/3073644_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5356e880/images/Enero 2024/3073644_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwed613fd3/images/Enero 2024/3073644_C.jpg""]",Crop Top Bandeau Tirantes,129.0,MXN,3073644,https://www.cyamoda.com/crop-top-bandeau-tirantes/3073644.html
InStock,"Jeans color azul índigo fit wide leg, tiro alto, pierna holgada y bajo amplio, con efecto de lavado y suavizado, cremallera cubierta por tapeta y botón metalizado, con bolsillos delanteros y traseros, además de proceso biowash.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwb40e1bc3/images/Abril 2024/3095216_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwdfc51739/images/Abril 2024/3095216_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw3c3fa34c/images/Abril 2024/3095216_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5b4c7d79/images/Abril 2024/3095216_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc9e41367/images/Abril 2024/3095216_E.jpg""]",Jeans Wide Leg Azul Índigo,349.0,MXN,3095216,https://www.cyamoda.com/jeans-wide-leg-azul-indigo/3095216.html
InStock,"Straight jeans color beige, tiro alto, pierna recta, con efecto de lavado, cierre cubierto por tapeta y botón metalizado, bolsillos delanteros y traseros.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa79678da/images/Abril 2024/3089970_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwcfd8829f/images/Abril 2024/3089970_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw30766b9d/images/Abril 2024/3089970_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6401314e/images/Abril 2024/3089970_D.jpg""]",Jeans Straight Beige,499.0,MXN,3089970,https://www.cyamoda.com/jeans-straight-beige/3089970.html
InStock,"Jogger color gris, fit slim, bolsas laterales y posteriores, cintura elástica con jareta ajustable, de gabardina stretch y algodón más sustentable, bajos con elástico. Medidas de Modelo: 1.90 cm de altura Top: ECH Bottom: 30 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw65162b57/images/Abril 2024/3084145_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw0c6ae705/images/Abril 2024/3084145_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa338206c/images/Abril 2024/3084145_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf0b137e1/images/Abril 2024/3084145_D.jpg""]",Jogger Fit Slim Gris,499.0,MXN,3084145,https://www.cyamoda.com/jogger-fit-slim-gris/3084145.html
InStock,"Camisa manga larga, cuello americano, color azul marino, puño redondo, fit slim. La prenda perfecta para reflejar tu estilo.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw576c529e/images/Enero 2024/3073922_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw08325205/images/Enero 2024/3073922_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw0e0553df/images/Enero 2024/3073922_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw3c02aee7/images/Enero 2024/3073922_D.jpg""]",Camisa Manga Larga Slim,299.0,MXN,3073922,https://www.cyamoda.com/camisa-manga-larga-slim/3073922.html
InStock,"Jeans fit slim, color azul marino, largo regular, tiro medio, pierna semiajustada, bajo semiajustado, con efecto lavado, es un 5 bolsillos, con cierre cubierto por tapeta y botón metalizado. Con proceso biowash y algodón más sustentable, el cual es más amigable con el medio ambiente.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6fdcd5f9/images/2023_Diciembre/3072584_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwd4cd21e4/images/2023_Diciembre/3072584_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw0c2702e7/images/2023_Diciembre/3072584_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw02387f12/images/2023_Diciembre/3072584_D.jpg""]",Slim Jeans,399.0,MXN,3072584,https://www.cyamoda.com/slim-jeans/3072584.html
InStock,"Playera en color blanco, tejido single jersey, manga corta, cuello redondo con rib, drop shoulder, estampado frontal de tyrannosaurus rex.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe48b0c69/images/Abril 2024/3088431_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf14e8c67/images/Abril 2024/3088431_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2060059f/images/Abril 2024/3088431_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa7fe519f/images/Abril 2024/3088431_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwaa90e37a/images/Abril 2024/3088431_E.jpg""]",Playera Tyrannosaurus Rex,99.0,MXN,3088431,https://www.cyamoda.com/playera-tyrannosaurus-rex/3088431.html
InStock,"Chamarra tipo bomber, color negro, de gamuza, fit regular, bolsillos al frente, cuello, puños y bajo acanalados, cierre con zipper. Medidas de Modelo: 1.86 cm de altura Top: M Bottom: 32 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw50bafa0b/images/Abril 2024/3083770_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwac9a35ff/images/Abril 2024/3083770_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwbabe14fa/images/Abril 2024/3083770_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw187be9b7/images/Abril 2024/3083770_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw522ef21c/images/Abril 2024/3083770_E.jpg""]",Chamarra Bomber Gamuza Negra,799.0,MXN,3083770,https://www.cyamoda.com/chamarra-bomber-gamuza-negra/3083770.html
InStock,"Jogger color azul marino, fit slim, bolsas laterales y posteriores, cintura elástica con jareta ajustable, de gabardina stretch y algodón más sustentable, bajos con elástico. Medidas de Modelo: 1.90 cm de altura Top: ECH Bottom: 30 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwaa85ede6/images/Abril 2024/3084146_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw0f2693a5/images/Abril 2024/3084146_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw349d6623/images/Abril 2024/3084146_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6a3b0f8f/images/Abril 2024/3084146_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc138dcfe/images/Abril 2024/3084146_E.jpg""]",Jogger Fit Slim Azul Marino,499.0,MXN,3084146,https://www.cyamoda.com/jogger-fit-slim-azul-marino/3084146.html
InStock,"Playera color negro, manga corta, cuello redondo, corte cuadrado, oversize, bastilla recta. Medidas de Modelo: 1.88 cm de altura Top: CH Bottom: 30/CH ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw156d97ab/images/Abril 2024/3084023_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwd816ebd8/images/Abril 2024/3084023_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw19eff674/images/Abril 2024/3084023_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw43a8d21a/images/Abril 2024/3084023_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw36b371c7/images/Abril 2024/3084023_E.jpg""]",Playera Fit Boxy Negra,199.0,MXN,3084023,https://www.cyamoda.com/playera-fit-boxy-negra/3084023.html
InStock,"Playera color blanco, manga corta, cuello redondo, corte cuadrado, oversize, bastilla recta. Medidas de Modelo: 1.88 cm de altura Top: CH Bottom: 30/CH ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw9c702ad2/images/Abril 2024/3084024_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw47eeb140/images/Abril 2024/3084024_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dweffc9721/images/Abril 2024/3084024_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw18d48263/images/Abril 2024/3084024_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwef09d60e/images/Abril 2024/3084024_E.jpg""]",Playera Fit Boxy Blanca,199.0,MXN,3084024,https://www.cyamoda.com/playera-fit-boxy-blanca/3084024.html
InStock,"Gorra de textil, con el logo al frente de MLB Los Angeles Dodgers bordado, visera curva, color rosa, cuenta con un ajustador trasero para un perfecto confort que será encargado de tenerla en su lugar. Producto oficial.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc1c98368/images/NOVIEMBRE_21/3024190_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf6d0a395/images/NOVIEMBRE_21/3024190_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw593b4f12/images/NOVIEMBRE_21/3024190_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw65075191/images/NOVIEMBRE_21/3024190_D.jpg""]",Gorra Mlb Los Angeles Dodgers,329.0,MXN,3024190,https://www.cyamoda.com/gorra-mlb-los-angeles-dodgers/3024190.html
InStock,"Camisa color blanco, manga larga, cuello mao, puño recto, manga roll up, fit semiajustado.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5b96df86/images/Abril 2024/3079328_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw27af22b4/images/Abril 2024/3079328_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwd6d9bd80/images/Abril 2024/3079328_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw0ffb13ad/images/Abril 2024/3079328_D.jpg""]",Camisa Cuello Mao Blanca,399.0,MXN,3079328,https://www.cyamoda.com/camisa-cuello-mao-blanca/3079328.html
InStock,"Chamarra tipo bomber, color negro, mangas ranglan, cerrado al frente con zipper, bolsas al frente cerrado con botón, bolsa en manga con zipper, fit regular, cuello, bajo y puños acanalados a contraste.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw0649c32b/images/Abril 2024/3084626_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw0671a9af/images/Abril 2024/3084626_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw3ee5e213/images/Abril 2024/3084626_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw1a777480/images/Abril 2024/3084626_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw78fb5145/images/Abril 2024/3084626_E.jpg""]",Chamarra Bomber Negra,449.0,MXN,3084626,https://www.cyamoda.com/chamarra-bomber-negra/3084626.html
InStock,"Short falda de mezclilla color azul acero, tiro medio y delantero cruzado, cierre oculto de cremallera y botón en pretina, bolsillos delanteros y traseros. Con proceso biowash. Medidas de Modelo: 1.77 cm de altura Top: EECH Bottom: 0 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw58b923a9/images/Abril 2024/3082971_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw678bd6ff/images/Abril 2024/3082971_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw52cc037b/images/Abril 2024/3082971_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw98e8b62b/images/Abril 2024/3082971_D.jpg""]",Short Falda De Mezclilla,499.0,MXN,3082971,https://www.cyamoda.com/short-falda-de-mezclilla/3082971.html
InStock,"Polo en tejido piqué, color rojo, cuello americano, con rib en cuello y manga, cuenta con dos botones en aletilla.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5867aeac/images/Enero 2024/3074947_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw40cb9c8a/images/Enero 2024/3074947_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw1244d5e2/images/Enero 2024/3074947_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw42cc3046/images/Enero 2024/3074947_D.jpg""]",Polo Manga Corta,149.0,MXN,3074947,https://www.cyamoda.com/polo-manga-corta/3074947.html
InStock,"Playera manga corta, cuello V, fit slim, color azul marino.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwca9a07b6/images/Febrero 2024/3078922_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe65cf3bd/images/Febrero 2024/3078922_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6a78ed36/images/Febrero 2024/3078922_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw53459d75/images/Febrero 2024/3078922_D.jpg""]",Playera Básica Cuello V,129.0,MXN,3078922,https://www.cyamoda.com/playera-basica-cuello-v/3078922.html
InStock,"Playera Manga Corta, cuello redondo, estampado gráfico al frente, color blanco, silueta holgada. Medidas de Modelo: 1.77 cm de altura Top: EECH Bottom: 0 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwce4b4dc8/images/Abril 2024/3089653_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw56e3780b/images/Abril 2024/3089653_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw27f32db7/images/Abril 2024/3089653_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw96258e10/images/Abril 2024/3089653_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa6a53973/images/Abril 2024/3089653_E.jpg""]",Playera Manga Corta,129.0,MXN,3089653,https://www.cyamoda.com/playera-manga-corta/3089653.html
InStock,"Short mom fit de mezclilla, color azul acero, con efecto de lavado, bolsillos delanteros y traseros, cierre frontal con cremallera y botón metalizado, su tela con stretch para mayor comodidad. Con proceso biowash el cual es más amigable con el medio ambiente. Medidas de Modelo: 1.73 cm de altura Top: EECH Bottom: 0 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwcd71f8b1/images/Abril 2024/3082966_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw1997a813/images/Abril 2024/3082966_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw459faf73/images/Abril 2024/3082966_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe17b1621/images/Abril 2024/3082966_D.jpg""]",Short Mom Fit,399.0,MXN,3082966,https://www.cyamoda.com/short-mom-fit/3082966.html
InStock,"Camisa manga corta, cuello americano, color negro, fit relajado. La prenda perfecta para reflejar tu estilo.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa08c5706/images/Enero 2024/3073945_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dweb2b391f/images/Enero 2024/3073945_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwb7e34920/images/Enero 2024/3073945_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw26d8cc1b/images/Enero 2024/3073945_D.jpg""]",Camisa Fit Relajado Manga Corta,299.0,MXN,3073945,https://www.cyamoda.com/camisa-fit-relajado-manga-corta/3073945.html
InStock,"Chamarra tipo bomber, color café, de gamuza, fit regular, bolsillos al frente, cuello, puños y bajo acanalados, cierre con zipper. Medidas de Modelo: 1.90 cm de altura Top: ECH Bottom: 30 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6cda06ef/images/Abril 2024/3083771_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw05692be1/images/Abril 2024/3083771_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe6c2df4c/images/Abril 2024/3083771_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwacf37e85/images/Abril 2024/3083771_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6eaa90c1/images/Abril 2024/3083771_E.jpg""]",Chamarra Bomber Gamuza Café,799.0,MXN,3083771,https://www.cyamoda.com/chamarra-bomber-gamuza-cafe/3083771.html
InStock,"Polo en tejido piqué, color blanco, cuello americano, con rib en cuello y manga, cuenta con dos botones en aletilla.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2e13dd0c/images/Enero 2024/3074945_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwfa562062/images/Enero 2024/3074945_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2ef4f74a/images/Enero 2024/3074945_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5f81d3c6/images/Enero 2024/3074945_D.jpg""]",Polo Manga Corta,149.0,MXN,3074945,https://www.cyamoda.com/polo-manga-corta/3074945.html
InStock,"Short mom fit de mezclilla, color azul marino, con efecto de lavado, bolsillos delanteros y traseros, cierre frontal con cremallera y botón metalizado, su tela con stretch para mayor comodidad. Con proceso biowash el cual es más amigable con el medio ambiente. Medidas de Modelo: 1.73 cm de altura Top: EECH Bottom: 0 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwaf6b4e58/images/Abril 2024/3082967_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw7959d210/images/Abril 2024/3082967_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2f5a2117/images/Abril 2024/3082967_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw8d2119ef/images/Abril 2024/3082967_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw54bafb4f/images/Abril 2024/3082967_E.jpg""]",Short Mom Fit De Mezclilla,399.0,MXN,3082967,https://www.cyamoda.com/short-mom-fit-de-mezclilla/3082967.html
InStock,"Jeans fit straight color azul marino, efecto lavado, largo regular, tiro largo, pierna recta, cuenta con bolsillos delanteros, traseros y en laterales tipo cargo con solapa, cierre frontal de cremallera y botón metalizado. Con proceso biowash el cual es más amigable con el medio ambiente.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6f866ca3/images/Abril 2024/3090425_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf76cf212/images/Abril 2024/3090425_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2a5ca9b6/images/Abril 2024/3090425_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw7839b66f/images/Abril 2024/3090425_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw8afd5a79/images/Abril 2024/3090425_E.jpg""]",Jeans Straight Cargo Azul,499.0,MXN,3090425,https://www.cyamoda.com/jeans-straight-cargo-azul/3090425.html
InStock,"Playera manga corta, cuello redondo, long fit, corte regular, color blanco.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw3236ff09/images/Marzo 2024/3079336_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwdd8eb3cf/images/Marzo 2024/3079336_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc015baa7/images/Marzo 2024/3079336_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw7a7804c3/images/Marzo 2024/3079336_D.jpg""]",Playera Manga Corta Long Fit,199.0,MXN,3079336,https://www.cyamoda.com/playera-manga-corta-long-fit/3079336.html
InStock,"Jeans mom fit, tiro alto, pierna semiajustada, largo cropped, color azul acero, con efecto de lavado y suavizado, cierre cubierto por tapeta y botón metalizado, bolsillos delanteros y traseros. Con proceso biowash el cual es más amigable con el medio ambiente.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw17f57b59/images/2023_Diciembre/3070797_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6e99b85a/images/2023_Diciembre/3070797_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6102f225/images/2023_Diciembre/3070797_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe1416001/images/2023_Diciembre/3070797_D.jpg""]",Mom Fit Jeans,399.0,MXN,3070797,https://www.cyamoda.com/mom-fit-jeans/3070797.html
InStock,"Bermuda color crema, cintura elástica con jareta ajustable, bolsas laterales y posteriores tipo parche, de fleece, fit relajado, tiro medio.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwb015960f/images/Abril 2024/3084262_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2ad48ccb/images/Abril 2024/3084262_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw10043a9e/images/Abril 2024/3084262_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw9d116a75/images/Abril 2024/3084262_D.jpg""]",Bermuda Fit Relaxed Crema,299.0,MXN,3084262,https://www.cyamoda.com/bermuda-fit-relaxed-crema/3084262.html
InStock,"Top crop sin mangas, tejido de rib, cuello redondo, corte ajustado, color café.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw316ca2a7/images/Abril 2024/3079050_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe88dc6cd/images/Abril 2024/3079050_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw054d7d19/images/Abril 2024/3079050_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw81c69d96/images/Abril 2024/3079050_D.jpg""]",Top Rib Sin Mangas,149.0,MXN,3079050,https://www.cyamoda.com/top-rib-sin-mangas/3079050.html
